event_id,member_id,event_type,event_timestamp,enrollment_date,points_earned,transaction_amount,accrual_reason,accrual_category,accrual_multiplier,points_redeemed,redemption_value,redemption_type,tier_status,tier_qualified_date,referred_by_member_id,referral_bonus_amount,ip_address,device_fingerprint,geo_country,geo_city,welcome_bonus_points,fraud_label,signal_embedded
EVT-00001399,MBR-000573,accrual,2024-08-29 07:37:00,2023-01-01,223.0,20.87,purchase,Travel,1.0,0.0,0.0,,Bronze,,,0.0,200.198.196.207,DEV-862923,US,Denver,0.0,clean,
EVT-00001400,MBR-000907,accrual,2024-02-17 18:46:00,2020-08-13,310.0,28.43,purchase,Dining,1.0,0.0,0.0,,Silver,,,0.0,254.7.122.234,DEV-804297,US,Boston,0.0,clean,
EVT-00001401,MBR-000362,accrual,2023-05-05 00:54:00,2022-05-07,79.0,9.05,purchase,Retail,1.0,0.0,0.0,,Silver,,,0.0,236.150.153.49,DEV-151216,US,Seattle,0.0,clean,
EVT-00001402,MBR-CR000,redemption,2023-09-26 06:55:00,2022-06-01,190.0,12.85,purchase,Grocery,1.0,295.0,3.71,travel,Gold,,,0.0,241.171.71.125,DEV-661463,US,Miami,0.0,clean,
EVT-00001403,MBR-000583,accrual,2023-10-18 23:37:00,2022-11-29,392.0,36.02,purchase,Gas,1.0,0.0,0.0,,Bronze,,,0.0,67.138.122.125,DEV-398197,US,Los Angeles,0.0,clean,
EVT-00001404,MBR-PF000,accrual,2024-04-28 12:47:00,2023-01-15,15534.0,155.34,bonus,Online,10.0,0.0,0.0,,Gold,,,0.0,4.17.26.127,DEV-763193,US,New York,0.0,fraud,point_farming
EVT-00001405,MBR-000224,accrual,2023-01-27 19:39:00,2021-07-06,279.0,24.98,purchase,Online,1.0,0.0,0.0,,Bronze,,,0.0,139.61.232.224,DEV-278479,US,Houston,0.0,clean,
EVT-00001406,MBR-000106,accrual,2023-01-27 22:25:00,2022-11-30,395.0,40.9,purchase,Grocery,1.0,0.0,0.0,,Silver,,,0.0,26.162.151.6,DEV-551433,US,Denver,0.0,clean,
EVT-00001407,MBR-000363,accrual,2023-10-25 17:06:00,2022-04-05,161.0,15.37,purchase,Entertainment,1.0,0.0,0.0,,Bronze,,,0.0,240.41.22.168,DEV-399311,US,Miami,0.0,clean,
EVT-00001408,MBR-000171,accrual,2023-04-28 22:09:00,2020-12-08,463.0,41.87,purchase,Retail,1.0,0.0,0.0,,Silver,,,0.0,190.66.54.117,DEV-596173,US,Phoenix,0.0,clean,
EVT-00001409,MBR-000681,redemption,2023-06-25 21:28:00,2022-10-11,0.0,0.0,,,1.0,1672.0,16.72,cashback,Bronze,,,0.0,229.93.245.222,DEV-984499,US,Atlanta,0.0,clean,
EVT-00001410,MBR-000641,accrual,2023-11-08 03:37:00,2022-08-28,465.0,40.33,purchase,Dining,1.0,0.0,0.0,,Bronze,,,0.0,136.164.186.29,DEV-341564,US,Atlanta,0.0,clean,
EVT-00001411,MBR-000942,accrual,2023-02-13 19:46:00,2021-01-24,188.0,17.42,purchase,Travel,1.0,0.0,0.0,,Silver,,,0.0,243.63.150.190,DEV-603677,US,Houston,0.0,clean,
EVT-00001412,MBR-000259,accrual,2024-02-08 01:46:00,2021-05-21,391.0,32.65,purchase,Online,1.0,0.0,0.0,,Bronze,,,0.0,232.223.201.43,DEV-831191,US,Chicago,0.0,clean,
EVT-00001413,MBR-000890,accrual,2023-07-27 11:29:00,2022-10-09,256.0,29.7,purchase,Dining,1.0,0.0,0.0,,Silver,,,0.0,4.114.57.221,DEV-709528,US,Houston,0.0,clean,
EVT-00001414,MBR-PF001,accrual,2023-02-28 16:39:00,2023-01-15,41644.0,416.44,bonus,Online,10.0,0.0,0.0,,Gold,,,0.0,210.149.48.113,DEV-899842,US,New York,0.0,fraud,point_farming
EVT-00001415,MBR-000519,accrual,2023-05-26 13:47:00,2022-05-06,489.0,43.38,purchase,Dining,1.0,0.0,0.0,,Bronze,,,0.0,237.160.125.121,DEV-867850,US,Denver,0.0,clean,
EVT-00001416,MBR-000353,accrual,2024-11-29 05:40:00,2022-04-10,94.0,10.77,purchase,Entertainment,1.0,0.0,0.0,,Bronze,,,0.0,233.192.40.218,DEV-176840,US,Boston,0.0,clean,
EVT-00001417,MBR-000108,accrual,2023-08-25 00:22:00,2021-02-24,107.0,10.03,purchase,Retail,1.0,0.0,0.0,,Bronze,,,0.0,245.11.46.57,DEV-654485,US,Chicago,0.0,clean,
EVT-00001418,MBR-000833,accrual,2023-07-02 03:37:00,2021-11-11,123.0,13.78,purchase,Entertainment,1.0,0.0,0.0,,Bronze,,,0.0,80.159.234.9,DEV-409756,US,Los Angeles,0.0,clean,
EVT-00001419,MBR-000785,accrual,2024-02-25 01:01:00,2021-06-24,308.0,37.74,purchase,Online,1.0,0.0,0.0,,Silver,,,0.0,141.210.218.105,DEV-909318,US,Houston,0.0,clean,
EVT-00001420,MBR-000710,accrual,2023-11-29 15:56:00,2021-08-04,324.0,37.96,purchase,Retail,1.0,0.0,0.0,,Bronze,,,0.0,191.85.38.139,DEV-985523,US,Denver,0.0,clean,
EVT-00001421,MBR-000620,accrual,2023-02-23 02:45:00,2022-12-03,376.0,33.87,purchase,Gas,1.0,0.0,0.0,,Silver,,,0.0,106.186.66.45,DEV-440412,US,Los Angeles,0.0,clean,
EVT-00001422,MBR-000213,accrual,2024-06-07 06:03:00,2020-11-10,454.0,50.05,purchase,Grocery,1.0,0.0,0.0,,Silver,,,0.0,73.239.94.104,DEV-852561,US,Boston,0.0,clean,
EVT-00001423,MBR-000465,accrual,2023-01-18 05:37:00,2022-11-14,67.0,6.46,purchase,Retail,1.0,0.0,0.0,,Bronze,,,0.0,9.1.214.36,DEV-303609,US,Boston,0.0,clean,
EVT-00001424,MBR-000781,redemption,2024-04-03 07:46:00,2020-08-25,0.0,0.0,,,1.0,2356.0,23.56,travel,Bronze,,,0.0,180.20.161.14,DEV-813096,US,Houston,0.0,clean,
EVT-00001425,MBR-000048,accrual,2023-09-01 05:56:00,2021-12-09,181.0,22.32,purchase,Travel,1.0,0.0,0.0,,Bronze,,,0.0,229.138.201.130,DEV-580811,US,Denver,0.0,clean,
EVT-00001426,MBR-000072,accrual,2023-06-23 04:14:00,2020-03-22,128.0,12.91,purchase,Travel,1.0,0.0,0.0,,Bronze,,,0.0,47.243.235.133,DEV-581814,US,Denver,0.0,clean,
EVT-00001427,MBR-000715,accrual,2023-07-03 20:56:00,2020-11-19,406.0,36.37,purchase,Gas,1.0,0.0,0.0,,Silver,,,0.0,93.236.124.33,DEV-712776,US,Denver,0.0,clean,
EVT-00001428,MBR-000787,accrual,2024-05-24 03:43:00,2022-11-14,166.0,15.65,purchase,Grocery,1.0,0.0,0.0,,Bronze,,,0.0,54.57.156.244,DEV-601242,US,Seattle,0.0,clean,
EVT-00001429,MBR-000189,accrual,2024-07-14 21:15:00,2020-11-20,450.0,40.18,purchase,Gas,1.0,0.0,0.0,,Bronze,,,0.0,205.238.242.212,DEV-495608,US,Atlanta,0.0,clean,
EVT-00001430,MBR-000367,accrual,2023-05-26 16:27:00,2022-11-14,456.0,39.42,purchase,Retail,1.0,0.0,0.0,,Bronze,,,0.0,120.27.249.164,DEV-143610,US,Houston,0.0,clean,
EVT-00001431,MBR-000771,accrual,2024-04-11 22:56:00,2021-05-12,91.0,9.25,purchase,Online,1.0,0.0,0.0,,Silver,,,0.0,59.154.240.62,DEV-992559,US,New York,0.0,clean,
EVT-00001432,MBR-000890,redemption,2024-02-17 15:23:00,2022-10-09,0.0,0.0,,,1.0,1393.0,13.93,statement_credit,Silver,,,0.0,204.67.45.6,DEV-385040,US,Chicago,0.0,clean,
EVT-00001433,MBR-000776,accrual,2023-02-15 07:58:00,2020-04-10,219.0,23.57,purchase,Gas,1.0,0.0,0.0,,Silver,,,0.0,150.253.199.175,DEV-519883,US,Phoenix,0.0,clean,
EVT-00001434,MBR-000141,accrual,2023-04-13 03:59:00,2021-11-10,320.0,36.24,purchase,Gas,1.0,0.0,0.0,,Bronze,,,0.0,69.31.201.183,DEV-117070,US,Atlanta,0.0,clean,
EVT-00001435,MBR-000162,accrual,2023-01-21 06:01:00,2021-10-02,330.0,36.43,purchase,Online,1.0,0.0,0.0,,Silver,,,0.0,104.185.121.213,DEV-183273,US,Houston,0.0,clean,
EVT-00001436,MBR-000135,accrual,2023-02-15 10:00:00,2020-06-16,437.0,37.85,purchase,Dining,1.0,0.0,0.0,,Silver,,,0.0,241.100.71.173,DEV-903003,US,Los Angeles,0.0,clean,
EVT-00001437,MBR-000870,accrual,2024-09-14 14:23:00,2022-06-13,297.0,29.26,purchase,Entertainment,1.0,0.0,0.0,,Bronze,,,0.0,206.84.240.171,DEV-653817,US,Miami,0.0,clean,
EVT-00001438,MBR-000145,redemption,2024-08-31 16:35:00,2021-10-20,0.0,0.0,,,1.0,889.0,8.89,statement_credit,Silver,,,0.0,26.212.145.55,DEV-152506,US,Denver,0.0,clean,
EVT-00001439,MBR-PF000,accrual,2024-12-30 23:38:00,2023-01-15,8008.0,266.93,bonus,Online,3.0,0.0,0.0,,Gold,,,0.0,69.52.241.160,DEV-535175,US,New York,0.0,fraud,point_farming
EVT-00001440,MBR-000719,accrual,2024-09-30 20:00:00,2022-02-13,283.0,25.59,purchase,Dining,1.0,0.0,0.0,,Silver,,,0.0,63.106.18.30,DEV-519013,US,Los Angeles,0.0,clean,
EVT-00001441,MBR-000948,accrual,2024-06-17 02:03:00,2021-02-11,215.0,21.3,purchase,Online,1.0,0.0,0.0,,Bronze,,,0.0,114.153.33.144,DEV-840990,US,Los Angeles,0.0,clean,
EVT-00001442,MBR-000866,accrual,2024-04-10 16:28:00,2021-07-09,207.0,22.02,purchase,Travel,1.0,0.0,0.0,,Silver,,,0.0,124.198.6.175,DEV-944944,US,Seattle,0.0,clean,
EVT-00001443,MBR-000283,accrual,2024-03-16 21:11:00,2020-03-08,442.0,47.53,purchase,Retail,1.0,0.0,0.0,,Silver,,,0.0,132.33.18.205,DEV-989228,US,Boston,0.0,clean,
EVT-00001444,MBR-000404,accrual,2024-06-22 09:44:00,2021-03-05,98.0,8.55,purchase,Grocery,1.0,0.0,0.0,,Bronze,,,0.0,211.120.27.171,DEV-546294,US,Boston,0.0,clean,
EVT-00001445,MBR-000045,accrual,2023-10-12 12:58:00,2022-08-26,151.0,15.06,purchase,Grocery,1.0,0.0,0.0,,Bronze,,,0.0,80.33.128.147,DEV-421597,US,Miami,0.0,clean,
EVT-00001446,MBR-000096,redemption,2023-07-31 13:15:00,2020-02-10,0.0,0.0,,,1.0,2177.0,21.77,cashback,Silver,,,0.0,82.139.143.58,DEV-515581,US,New York,0.0,clean,
EVT-00001447,MBR-000664,redemption,2024-04-28 07:31:00,2021-03-23,0.0,0.0,,,1.0,1523.0,15.23,merchandise,Silver,,,0.0,182.33.226.98,DEV-825065,US,New York,0.0,clean,
EVT-00001448,MBR-000269,accrual,2024-01-01 06:52:00,2021-05-18,349.0,29.44,purchase,Entertainment,1.0,0.0,0.0,,Silver,,,0.0,102.165.207.225,DEV-754817,US,Atlanta,0.0,clean,
EVT-00001449,MBR-000627,redemption,2024-10-31 19:49:00,2020-08-22,0.0,0.0,,,1.0,1841.0,18.41,cashback,Silver,,,0.0,246.144.175.209,DEV-808224,US,Phoenix,0.0,clean,
EVT-00001450,MBR-000317,redemption,2024-08-22 00:10:00,2021-06-25,0.0,0.0,,,1.0,1128.0,11.28,merchandise,Silver,,,0.0,14.38.100.234,DEV-673366,US,Seattle,0.0,clean,
EVT-00001451,MBR-000301,accrual,2023-02-24 08:21:00,2021-05-31,461.0,49.67,purchase,Travel,1.0,0.0,0.0,,Bronze,,,0.0,115.254.134.179,DEV-833873,US,Seattle,0.0,clean,
EVT-00001452,MBR-000962,accrual,2024-04-10 22:24:00,2021-04-26,365.0,39.18,purchase,Grocery,1.0,0.0,0.0,,Bronze,,,0.0,30.22.9.197,DEV-385559,US,Seattle,0.0,clean,
EVT-00001453,MBR-000668,accrual,2024-03-17 22:52:00,2021-08-16,377.0,32.75,purchase,Online,1.0,0.0,0.0,,Silver,,,0.0,23.65.165.175,DEV-539247,US,Miami,0.0,clean,
EVT-00001454,MBR-000544,redemption,2024-04-28 02:36:00,2020-10-22,0.0,0.0,,,1.0,2093.0,20.93,statement_credit,Silver,,,0.0,123.123.27.73,DEV-636830,US,Atlanta,0.0,clean,
EVT-00001455,MBR-000144,redemption,2023-01-11 06:02:00,2020-07-05,0.0,0.0,,,1.0,668.0,6.68,travel,Bronze,,,0.0,190.121.69.45,DEV-872618,US,Miami,0.0,clean,
EVT-00001456,MBR-000227,accrual,2023-07-11 14:50:00,2021-08-06,368.0,31.81,purchase,Retail,1.0,0.0,0.0,,Silver,,,0.0,246.220.125.190,DEV-208265,US,Seattle,0.0,clean,
EVT-00001457,MBR-000636,accrual,2024-08-22 15:01:00,2022-10-10,196.0,19.26,purchase,Gas,1.0,0.0,0.0,,Bronze,,,0.0,35.2.197.139,DEV-197001,US,Seattle,0.0,clean,
EVT-00001458,MBR-CR004,redemption,2024-08-03 13:58:00,2022-06-01,457.0,24.55,purchase,Grocery,1.0,205.0,6.52,statement_credit,Gold,,,0.0,43.100.11.155,DEV-970684,US,Miami,0.0,clean,
EVT-00001459,MBR-PF003,accrual,2023-05-15 04:20:00,2023-01-15,14852.0,297.05,bonus,Online,5.0,0.0,0.0,,Gold,,,0.0,227.14.54.125,DEV-289184,US,New York,0.0,fraud,point_farming
EVT-00001460,MBR-000517,accrual,2024-04-09 19:19:00,2020-10-24,471.0,48.96,purchase,Entertainment,1.0,0.0,0.0,,Bronze,,,0.0,101.177.13.32,DEV-552361,US,Atlanta,0.0,clean,
EVT-00001461,MBR-000175,accrual,2023-05-21 12:56:00,2021-10-18,424.0,52.93,purchase,Entertainment,1.0,0.0,0.0,,Bronze,,,0.0,83.244.253.49,DEV-934224,US,Houston,0.0,clean,
EVT-00001462,MBR-000390,accrual,2023-09-14 13:19:00,2020-08-15,361.0,30.14,purchase,Gas,1.0,0.0,0.0,,Silver,,,0.0,99.4.131.6,DEV-704811,US,New York,0.0,clean,
EVT-00001463,MBR-000875,redemption,2024-07-04 02:58:00,2022-07-23,0.0,0.0,,,1.0,1388.0,13.88,gift_card,Silver,,,0.0,195.206.35.132,DEV-911332,US,Boston,0.0,clean,
EVT-00001464,MBR-000423,accrual,2024-04-19 07:23:00,2022-04-11,289.0,28.26,purchase,Travel,1.0,0.0,0.0,,Silver,,,0.0,213.86.103.248,DEV-518502,US,Chicago,0.0,clean,
EVT-00001465,MBR-000224,accrual,2024-11-20 16:42:00,2021-07-06,115.0,9.61,purchase,Online,1.0,0.0,0.0,,Bronze,,,0.0,46.4.135.8,DEV-417118,US,Houston,0.0,clean,
EVT-00001466,MBR-000635,accrual,2023-01-11 09:40:00,2020-08-17,146.0,13.8,purchase,Dining,1.0,0.0,0.0,,Bronze,,,0.0,143.43.80.223,DEV-593337,US,Chicago,0.0,clean,
EVT-00001467,MBR-000933,accrual,2023-08-13 22:10:00,2021-11-26,77.0,9.59,purchase,Entertainment,1.0,0.0,0.0,,Silver,,,0.0,117.121.54.55,DEV-776331,US,Seattle,0.0,clean,
EVT-00001468,MBR-000979,accrual,2023-05-28 03:21:00,2020-11-02,95.0,8.21,purchase,Gas,1.0,0.0,0.0,,Silver,,,0.0,72.230.69.180,DEV-406458,US,Boston,0.0,clean,
EVT-00001469,MBR-000190,redemption,2023-12-12 09:30:00,2021-04-10,0.0,0.0,,,1.0,674.0,6.74,merchandise,Silver,,,0.0,197.10.89.159,DEV-758361,US,Chicago,0.0,clean,
EVT-00001470,MBR-000896,accrual,2023-09-26 04:55:00,2020-09-27,140.0,16.99,purchase,Entertainment,1.0,0.0,0.0,,Bronze,,,0.0,230.176.250.196,DEV-610594,US,Houston,0.0,clean,
EVT-00001471,MBR-000626,accrual,2023-12-06 19:14:00,2021-10-07,110.0,12.77,purchase,Entertainment,1.0,0.0,0.0,,Bronze,,,0.0,20.26.241.94,DEV-894243,US,Seattle,0.0,clean,
EVT-00001472,MBR-000271,accrual,2023-12-20 00:21:00,2021-12-12,240.0,25.07,purchase,Grocery,1.0,0.0,0.0,,Bronze,,,0.0,112.33.31.83,DEV-711046,US,Atlanta,0.0,clean,
EVT-00001473,MBR-000200,accrual,2023-02-02 18:43:00,2021-06-03,304.0,32.75,purchase,Gas,1.0,0.0,0.0,,Bronze,,,0.0,70.75.220.218,DEV-239222,US,New York,0.0,clean,
EVT-00001474,MBR-000250,accrual,2023-04-24 04:18:00,2022-10-02,403.0,46.49,purchase,Gas,1.0,0.0,0.0,,Bronze,,,0.0,25.237.89.34,DEV-539661,US,Los Angeles,0.0,clean,
EVT-00001475,MBR-000663,accrual,2023-10-13 12:50:00,2020-08-23,186.0,17.16,purchase,Grocery,1.0,0.0,0.0,,Bronze,,,0.0,6.18.89.71,DEV-273994,US,Houston,0.0,clean,
EVT-00001476,MBR-000844,accrual,2024-04-17 11:10:00,2021-04-19,259.0,22.29,purchase,Travel,1.0,0.0,0.0,,Bronze,,,0.0,78.215.14.44,DEV-651685,US,Atlanta,0.0,clean,
EVT-00001477,MBR-000661,accrual,2023-10-08 17:38:00,2021-09-26,242.0,27.04,purchase,Online,1.0,0.0,0.0,,Bronze,,,0.0,207.69.5.228,DEV-350250,US,Seattle,0.0,clean,
EVT-00001478,MBR-000392,accrual,2024-04-16 09:37:00,2020-06-29,202.0,19.68,purchase,Entertainment,1.0,0.0,0.0,,Silver,,,0.0,224.215.23.95,DEV-408427,US,Los Angeles,0.0,clean,
EVT-00001479,MBR-000252,accrual,2024-06-03 14:54:00,2021-05-27,356.0,33.08,purchase,Retail,1.0,0.0,0.0,,Silver,,,0.0,163.165.140.140,DEV-172940,US,Miami,0.0,clean,
EVT-00001480,MBR-000886,accrual,2023-09-25 23:13:00,2020-09-17,211.0,18.95,purchase,Grocery,1.0,0.0,0.0,,Bronze,,,0.0,190.19.161.88,DEV-964216,US,Atlanta,0.0,clean,
EVT-00001481,MBR-001000,accrual,2023-07-17 02:16:00,2020-03-07,267.0,28.92,purchase,Entertainment,1.0,0.0,0.0,,Silver,,,0.0,67.59.37.85,DEV-557543,US,Miami,0.0,clean,
EVT-00001482,MBR-000403,accrual,2023-11-29 22:25:00,2021-08-26,192.0,19.31,purchase,Entertainment,1.0,0.0,0.0,,Silver,,,0.0,233.238.221.131,DEV-761635,US,Chicago,0.0,clean,
EVT-00001483,MBR-000490,accrual,2023-08-31 17:52:00,2022-05-09,191.0,17.34,purchase,Gas,1.0,0.0,0.0,,Silver,,,0.0,86.195.198.141,DEV-738151,US,Boston,0.0,clean,
EVT-00001484,MBR-000895,accrual,2024-12-25 09:26:00,2022-03-18,220.0,20.14,purchase,Travel,1.0,0.0,0.0,,Bronze,,,0.0,223.115.80.35,DEV-941351,US,Boston,0.0,clean,
EVT-00001485,MBR-000722,accrual,2023-07-09 19:55:00,2020-08-15,222.0,19.47,purchase,Retail,1.0,0.0,0.0,,Silver,,,0.0,183.118.99.19,DEV-746190,US,Denver,0.0,clean,
EVT-00001486,MBR-000014,accrual,2023-12-10 02:35:00,2020-05-10,141.0,17.16,purchase,Travel,1.0,0.0,0.0,,Bronze,,,0.0,169.147.43.168,DEV-726405,US,Phoenix,0.0,clean,
EVT-00001487,MBR-000718,redemption,2023-02-14 02:06:00,2021-05-07,0.0,0.0,,,1.0,2819.0,28.19,travel,Bronze,,,0.0,191.154.175.191,DEV-963850,US,Phoenix,0.0,clean,
EVT-00001488,MBR-AS002,accrual,2023-10-30 04:04:00,2022-01-01,690.0,61.01,purchase,Dining,1.0,0.0,0.0,,Silver,,,0.0,75.144.215.182,DEV-195156,AU,Houston,0.0,fraud,account_sharing
EVT-00001489,MBR-000238,accrual,2023-04-21 05:21:00,2022-03-10,114.0,13.65,purchase,Grocery,1.0,0.0,0.0,,Silver,,,0.0,92.149.206.208,DEV-191788,US,Phoenix,0.0,clean,
EVT-00001490,MBR-000818,redemption,2024-06-19 23:10:00,2022-08-31,0.0,0.0,,,1.0,743.0,7.43,statement_credit,Silver,,,0.0,59.136.127.67,DEV-937019,US,Houston,0.0,clean,
EVT-00001491,MBR-000531,accrual,2023-12-04 06:32:00,2022-07-13,219.0,18.56,purchase,Dining,1.0,0.0,0.0,,Bronze,,,0.0,142.106.178.46,DEV-173023,US,Houston,0.0,clean,
EVT-00001492,MBR-000395,accrual,2023-07-28 02:22:00,2022-03-07,466.0,43.63,purchase,Gas,1.0,0.0,0.0,,Bronze,,,0.0,78.198.46.254,DEV-861675,US,Denver,0.0,clean,
EVT-00001493,MBR-000287,accrual,2023-06-09 01:52:00,2022-11-18,275.0,33.84,purchase,Online,1.0,0.0,0.0,,Silver,,,0.0,146.188.80.180,DEV-269542,US,Atlanta,0.0,clean,
EVT-00001494,MBR-000667,accrual,2024-01-12 04:25:00,2021-08-21,82.0,9.12,purchase,Grocery,1.0,0.0,0.0,,Silver,,,0.0,142.218.3.89,DEV-401743,US,Seattle,0.0,clean,
EVT-00001495,MBR-000819,accrual,2024-09-06 06:08:00,2021-01-05,474.0,42.15,purchase,Gas,1.0,0.0,0.0,,Bronze,,,0.0,100.143.179.82,DEV-292200,US,Houston,0.0,clean,
EVT-00001496,MBR-000855,accrual,2024-09-07 06:55:00,2020-05-23,215.0,25.55,purchase,Retail,1.0,0.0,0.0,,Bronze,,,0.0,29.245.76.77,DEV-473282,US,Boston,0.0,clean,
EVT-00001497,MBR-000750,accrual,2024-08-23 03:55:00,2022-06-12,216.0,19.89,purchase,Entertainment,1.0,0.0,0.0,,Bronze,,,0.0,82.202.1.24,DEV-380226,US,Phoenix,0.0,clean,
EVT-00001498,MBR-000724,accrual,2023-02-27 04:45:00,2021-01-09,65.0,5.62,purchase,Retail,1.0,0.0,0.0,,Bronze,,,0.0,236.18.151.189,DEV-928071,US,Boston,0.0,clean,
EVT-00001499,MBR-TG001,accrual,2023-07-09 00:00:00,2023-01-01,241.0,30.98,purchase,Grocery,1.0,0.0,0.0,,Silver,,,0.0,91.212.23.39,DEV-549954,US,Dallas,0.0,clean,
EVT-00001500,MBR-000860,accrual,2024-01-30 12:37:00,2020-06-01,498.0,45.21,purchase,Retail,1.0,0.0,0.0,,Bronze,,,0.0,67.118.254.54,DEV-368760,US,Chicago,0.0,clean,
EVT-00001501,MBR-000043,accrual,2023-01-24 08:01:00,2020-10-21,189.0,17.91,purchase,Online,1.0,0.0,0.0,,Bronze,,,0.0,252.35.170.38,DEV-415877,US,Houston,0.0,clean,
EVT-00001502,MBR-000705,accrual,2024-09-21 04:45:00,2020-12-25,336.0,34.69,purchase,Travel,1.0,0.0,0.0,,Bronze,,,0.0,95.138.28.29,DEV-334844,US,Houston,0.0,clean,
EVT-00001503,MBR-000688,accrual,2023-06-11 16:26:00,2020-09-23,306.0,33.04,purchase,Travel,1.0,0.0,0.0,,Silver,,,0.0,60.100.139.9,DEV-856695,US,Atlanta,0.0,clean,
EVT-00001504,MBR-000221,accrual,2024-08-15 09:42:00,2022-11-27,112.0,11.18,purchase,Online,1.0,0.0,0.0,,Silver,,,0.0,114.201.170.238,DEV-546005,US,Miami,0.0,clean,
EVT-00001505,MBR-000655,accrual,2024-09-25 12:22:00,2022-07-16,123.0,12.19,purchase,Retail,1.0,0.0,0.0,,Silver,,,0.0,135.251.23.144,DEV-929746,US,Denver,0.0,clean,
EVT-00001506,MBR-000328,accrual,2024-11-15 22:16:00,2022-09-23,361.0,32.2,purchase,Entertainment,1.0,0.0,0.0,,Silver,,,0.0,52.179.37.150,DEV-962794,US,Miami,0.0,clean,
EVT-00001507,MBR-000828,accrual,2023-01-13 08:09:00,2021-08-24,218.0,24.51,purchase,Online,1.0,0.0,0.0,,Silver,,,0.0,147.133.76.117,DEV-298592,US,Seattle,0.0,clean,
EVT-00001508,MBR-000031,accrual,2024-08-01 15:26:00,2020-08-27,218.0,22.18,purchase,Retail,1.0,0.0,0.0,,Bronze,,,0.0,178.159.225.43,DEV-492071,US,New York,0.0,clean,
EVT-00001509,MBR-000357,accrual,2024-09-01 10:19:00,2022-09-28,484.0,45.42,purchase,Dining,1.0,0.0,0.0,,Bronze,,,0.0,164.100.139.44,DEV-128478,US,Boston,0.0,clean,
EVT-00001510,MBR-000554,accrual,2023-12-06 16:57:00,2022-07-22,64.0,6.12,purchase,Gas,1.0,0.0,0.0,,Silver,,,0.0,8.74.141.46,DEV-822488,US,New York,0.0,clean,
EVT-00001511,MBR-000049,accrual,2023-08-03 05:17:00,2022-12-02,261.0,28.36,purchase,Travel,1.0,0.0,0.0,,Bronze,,,0.0,185.114.201.81,DEV-776446,US,Chicago,0.0,clean,
EVT-00001512,MBR-000661,accrual,2024-02-24 18:35:00,2021-09-26,366.0,33.5,purchase,Dining,1.0,0.0,0.0,,Bronze,,,0.0,223.117.49.19,DEV-850044,US,Los Angeles,0.0,clean,
EVT-00001513,MBR-000884,accrual,2023-08-25 00:19:00,2020-10-13,51.0,5.1,purchase,Gas,1.0,0.0,0.0,,Silver,,,0.0,56.96.170.123,DEV-634658,US,Miami,0.0,clean,
EVT-00001514,MBR-000168,accrual,2024-11-26 21:09:00,2020-02-03,75.0,7.15,purchase,Travel,1.0,0.0,0.0,,Bronze,,,0.0,140.168.223.134,DEV-589454,US,Boston,0.0,clean,
EVT-00001515,MBR-000837,accrual,2024-06-12 22:27:00,2021-11-16,286.0,31.01,purchase,Dining,1.0,0.0,0.0,,Bronze,,,0.0,86.110.134.44,DEV-870796,US,Denver,0.0,clean,
EVT-00001516,MBR-000632,accrual,2023-04-01 13:08:00,2021-06-04,347.0,32.94,purchase,Retail,1.0,0.0,0.0,,Silver,,,0.0,155.160.113.71,DEV-814778,US,Seattle,0.0,clean,
EVT-00001517,MBR-000102,accrual,2024-02-04 10:23:00,2020-12-11,346.0,30.36,purchase,Grocery,1.0,0.0,0.0,,Silver,,,0.0,165.15.237.177,DEV-454806,US,Los Angeles,0.0,clean,
EVT-00001518,MBR-000740,accrual,2023-05-26 10:05:00,2021-02-13,344.0,40.8,purchase,Gas,1.0,0.0,0.0,,Silver,,,0.0,113.35.250.101,DEV-805803,US,Seattle,0.0,clean,
EVT-00001519,MBR-000165,redemption,2024-04-17 19:46:00,2020-08-27,0.0,0.0,,,1.0,2597.0,25.97,travel,Silver,,,0.0,25.206.113.82,DEV-693926,US,Phoenix,0.0,clean,
EVT-00001520,MBR-000890,accrual,2024-03-18 21:44:00,2022-10-09,471.0,48.02,purchase,Retail,1.0,0.0,0.0,,Bronze,,,0.0,72.183.98.244,DEV-154490,US,Seattle,0.0,clean,
EVT-00001521,MBR-000692,accrual,2024-11-15 00:05:00,2020-10-07,211.0,22.15,purchase,Travel,1.0,0.0,0.0,,Silver,,,0.0,252.63.204.87,DEV-160871,US,Houston,0.0,clean,
EVT-00001522,MBR-000937,accrual,2023-04-29 16:55:00,2022-10-29,356.0,34.0,purchase,Travel,1.0,0.0,0.0,,Silver,,,0.0,36.240.33.39,DEV-163987,US,New York,0.0,clean,
EVT-00001523,MBR-000098,accrual,2023-08-28 18:06:00,2022-08-30,118.0,10.46,purchase,Entertainment,1.0,0.0,0.0,,Bronze,,,0.0,178.181.74.202,DEV-126019,US,New York,0.0,clean,
EVT-00001524,MBR-000002,redemption,2023-01-20 09:11:00,2020-02-07,0.0,0.0,,,1.0,758.0,7.58,merchandise,Silver,,,0.0,169.121.196.40,DEV-745712,US,New York,0.0,clean,
EVT-00001525,MBR-000538,redemption,2023-05-16 08:19:00,2021-08-18,0.0,0.0,,,1.0,2304.0,23.04,statement_credit,Bronze,,,0.0,46.61.0.153,DEV-405568,US,Chicago,0.0,clean,
